model,item_key,error_type,error_message,source_file,item_id,case_id
deepseek_r1_8b,global:5925,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05926,5926
deepseek_r1_8b,global:5926,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05927,5927
deepseek_r1_8b,global:5927,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05928,5928
deepseek_r1_8b,global:5928,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05929,5929
deepseek_r1_8b,global:5929,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05930,5930
deepseek_r1_8b,global:5930,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05931,5931
deepseek_r1_8b,global:5931,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05932,5932
deepseek_r1_8b,global:5932,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05933,5933
deepseek_r1_8b,global:5933,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05934,5934
deepseek_r1_8b,global:5934,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05935,5935
deepseek_r1_8b,global:5935,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05936,5936
deepseek_r1_8b,global:5936,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05937,5937
deepseek_r1_8b,global:5937,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05938,5938
deepseek_r1_8b,global:5938,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05939,5939
deepseek_r1_8b,global:5939,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05940,5940
deepseek_r1_8b,global:5940,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05941,5941
deepseek_r1_8b,global:5941,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05942,5942
deepseek_r1_8b,global:5942,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05943,5943
deepseek_r1_8b,global:5943,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05944,5944
deepseek_r1_8b,global:5944,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05945,5945
deepseek_r1_8b,global:5945,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05946,5946
deepseek_r1_8b,global:5946,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05947,5947
deepseek_r1_8b,global:5947,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05948,5948
deepseek_r1_8b,global:5948,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05949,5949
deepseek_r1_8b,global:5949,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05950,5950
deepseek_r1_8b,global:5950,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05951,5951
deepseek_r1_8b,global:5951,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05952,5952
deepseek_r1_8b,global:5952,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05953,5953
deepseek_r1_8b,global:5953,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05954,5954
deepseek_r1_8b,global:5954,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05955,5955
deepseek_r1_8b,global:5955,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05956,5956
deepseek_r1_8b,global:5956,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05957,5957
deepseek_r1_8b,global:5957,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05958,5958
deepseek_r1_8b,global:5958,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05959,5959
deepseek_r1_8b,global:5959,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05960,5960
deepseek_r1_8b,global:5960,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05961,5961
deepseek_r1_8b,global:5961,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05962,5962
deepseek_r1_8b,global:5962,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05963,5963
deepseek_r1_8b,global:5963,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05964,5964
deepseek_r1_8b,global:5964,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05965,5965
deepseek_r1_8b,global:5965,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05966,5966
deepseek_r1_8b,global:5966,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05967,5967
deepseek_r1_8b,global:5967,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05968,5968
deepseek_r1_8b,global:5968,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05969,5969
deepseek_r1_8b,global:5969,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05970,5970
deepseek_r1_8b,global:5970,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05971,5971
deepseek_r1_8b,global:5971,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05972,5972
deepseek_r1_8b,global:5972,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05973,5973
deepseek_r1_8b,global:5973,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05974,5974
deepseek_r1_8b,global:5974,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05975,5975
deepseek_r1_8b,global:5975,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05976,5976
deepseek_r1_8b,global:5976,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05977,5977
deepseek_r1_8b,global:5977,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05978,5978
deepseek_r1_8b,global:5978,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05979,5979
deepseek_r1_8b,global:5979,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05980,5980
deepseek_r1_8b,global:5980,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05981,5981
deepseek_r1_8b,global:5981,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05982,5982
deepseek_r1_8b,global:5982,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05983,5983
deepseek_r1_8b,global:5983,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05984,5984
deepseek_r1_8b,global:5984,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05985,5985
deepseek_r1_8b,global:5985,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05986,5986
deepseek_r1_8b,global:5986,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05987,5987
deepseek_r1_8b,global:5987,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05988,5988
deepseek_r1_8b,global:5988,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05989,5989
deepseek_r1_8b,global:5989,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05990,5990
deepseek_r1_8b,global:5990,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05991,5991
deepseek_r1_8b,global:5991,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05992,5992
deepseek_r1_8b,global:5992,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05993,5993
deepseek_r1_8b,global:5993,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05994,5994
deepseek_r1_8b,global:5994,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05995,5995
deepseek_r1_8b,global:5995,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05996,5996
deepseek_r1_8b,global:5996,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05997,5997
deepseek_r1_8b,global:5997,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05998,5998
deepseek_r1_8b,global:5998,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_05999,5999
deepseek_r1_8b,global:5999,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_5000_5999.json,case_06000,6000
deepseek_r1_8b,global:6000,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_6000_6999.json,case_06001,6001
deepseek_r1_8b,global:6001,InternalServerError,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_6000_6999.json,case_06002,6002
